time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,0.6931541561596423,-0.1217402108473975,14.035162016632855,6.230282427561681,6.140164778755722,0.0,1.2544443202836295,-0.32104296353574974,4.025012046813796,-0.04822153974639186,-0.08973037987748002,0.0,398.0710496517014,398.55397596809183,395.3624727650672,396.74459580842887
2.0400000000000014,0.7718916064099627,-0.1422887163084837,14.283036523882595,6.227386979853183,6.135129475936438,0.0,1.370612089583589,-0.36420048159766844,4.2365126322541835,-0.04832937951636309,-0.0742962247882792,0.0,488.2015792389538,489.3467427963225,489.4930532280729,489.4838386640272
2.1000000000000014,0.8566884756664449,-0.1651110634622144,14.536762013977889,6.224422429017409,6.130906721912009,0.0,1.456296813117732,-0.3967908055865361,4.220926777248703,-0.051660471391389025,-0.06351733845283893,0.0,420.5395715103656,421.468168954947,419.9788760538919,419.68814019787146
2.1600000000000015,0.9474783442988374,-0.1902418966582619,14.79462354001316,6.221477531732145,6.126952619479333,0.0,1.5703313234517016,-0.4411924612132862,4.373702377653285,-0.04436866695410412,-0.07115392303757462,0.0,474.494026594336,473.90441034091884,473.43631906073557,473.99573235797385
2.2200000000000015,1.0448153850780886,-0.21795106863073443,15.059238246169091,6.21852649525349,6.122602754346968,0.0,1.67457442313145,-0.48269334897620586,4.446330256529204,-0.061160187890855235,-0.07532914345530793,0.0,450.8364370967381,450.49492862731745,451.89226780896917,450.5349791185977
2.2800000000000016,1.1491773737971644,-0.2484879181506844,15.332413375562632,6.215000050030339,6.118363866429251,0.0,1.8044899478759164,-0.5355600319559135,4.658421969597555,-0.054386192807272415,-0.06263373378404714,0.0,492.7855247490913,493.71982909881933,494.1721964197057,494.6692774766953
2.3400000000000016,1.2605515560107174,-0.28191884866445294,15.613061081621332,6.211689852028682,6.114269364852893,0.0,1.908269394726564,-0.5790894034218043,4.696161792821838,-0.05678482256367143,-0.08285956603926099,0.0,443.6895484810234,442.02195515948335,443.4571977929949,443.25804150835586
2.4000000000000017,1.3789001774623235,-0.3183047853567465,15.899868349445711,6.209292570234201,6.109153666498271,0.0,2.037071466149918,-0.6340208579742825,4.863114924838617,-0.018509961766062122,-0.09055601603861893,0.0,483.79471203987634,483.2094400832651,482.1873922230529,485.0695482011352
2.4600000000000017,1.504657840702014,-0.3578516808308615,16.19424297240276,6.20859782897152,6.104045598289643,0.0,2.1552511268029613,-0.6842562729054745,4.9487646920450015,-0.0004387313723413465,-0.07605110979763276,0.0,460.2532382495444,461.3941932835587,460.412356817034,461.84020189427815
2.520000000000002,1.6369610013859421,-0.4001613822223577,16.49023809803947,6.208399017788928,6.099129463896627,0.0,2.2552078436224465,-0.726078022244551,4.917691944466269,-0.009792589067844509,-0.09754510107748043,0.0,425.30605056250965,423.45474489256765,425.26637315710633,424.4643205213156
2.580000000000002,1.7755081947270632,-0.4450523102458191,16.785248896426427,6.20728447340818,6.093169082658461,0.0,2.3634821823910417,-0.7703385124786428,4.915774664558672,-0.04885428488184342,-0.10319155693830127,0.0,434.77179157830113,434.2896099611139,436.054750349092,432.7786184781983
2.640000000000002,1.9212116552697611,-0.4928478256598956,17.083018494441607,6.204378668535497,6.087045212222929,0.0,2.493765335837881,-0.823090574539961,5.009147150857646,-0.04759516691269313,-0.09990234932951281,0.0,466.2057471263317,466.4542164769421,464.2531881061538,464.35065910864404
2.700000000000002,2.074291621759472,-0.5436462178443436,17.383586738805505,6.20156125140613,6.080598965395788,0.0,2.609357469102674,-0.8704207721850287,5.0095045576214385,-0.045710530884215894,-0.1300777287270808,0.0,438.30049613310223,435.7739729997379,437.5415397332005,437.69708539123764
2.760000000000002,2.2347095552785867,-0.5974485367025449,17.6855531812213,6.19832788254682,6.072738052187027,0.0,2.7385141817590695,-0.9232215108897497,5.055460707490082,-0.08008402792113606,-0.1329572379422169,0.0,451.8713956413321,451.6237148615319,455.09637922515196,452.3339598749782
2.820000000000002,2.4025633715564405,-0.6543056924111786,17.988135647746027,6.19324065685252,6.0650348112189825,0.0,2.857199994303544,-0.9724139182514013,5.030363216368904,-0.09640598413806209,-0.12054101442735533,0.0,429.35245736171754,430.3889911637846,432.60556630168827,431.2224742665483
2.880000000000002,2.5776592337270863,-0.7142033427604517,18.28919174877578,6.187135678304028,6.0579986655783244,0.0,2.979846707155649,-1.024652250840764,5.0045739490843335,-0.11544821647989817,-0.11142376767599242,0.0,430.18764532097447,430.94625081447515,432.7348502680637,431.119074317197
2.940000000000002,2.7603137846665726,-0.7773798829282104,18.589072635249448,6.180576532300179,6.051093834845451,0.0,3.109115730693155,-1.0817812419140078,4.991104634742055,-0.09925549827027623,-0.12362745704151425,0.0,436.0095346240068,434.97633412013136,435.7666508347752,437.10744943361965
3.000000000000002,2.9511769723645944,-0.8442422128058443,18.88954493674913,6.175025911320169,6.043351406013301,0.0,3.253522005787629,-1.1474372564402,5.02400559237843,-0.08162037610886035,-0.1429708489369914,0.0,453.1989919563233,451.62604109286553,450.68155766356267,452.0977034516587
3.0600000000000023,3.15053844923043,-0.9150087359438639,19.190728034175244,6.170197281269381,6.034468145997371,0.0,3.392485758888459,-1.2118283583625686,5.014969960867005,-0.0782848543150368,-0.16087909892562638,0.0,440.5002741743418,438.99542749314475,439.4309794932974,439.7021475310249
3.1200000000000023,3.3597408203846664,-0.990323422510749,19.496602082376935,6.165719763604869,6.025801331137316,0.0,3.581570989884465,-1.299021601333255,5.179365414173863,-0.06816365498262685,-0.12335004844468275,0.0,493.51722488234043,496.2617216541901,494.28599138581166,495.02765903634673
3.1800000000000024,3.580507685161481,-1.0709856283459949,19.812451897638432,6.161137185810045,6.01809085294531,0.0,3.777762347022544,-1.3900350160864847,5.347466467476807,-0.10276418040963739,-0.14158064695988729,0.0,499.18591615155543,497.84019860858876,500.17884059009276,497.6477277255726
3.2400000000000024,3.8109758999931365,-1.156213905938121,20.13021168537915,6.154772166597105,6.00981746493424,0.0,3.9050876716428298,-1.4513747646320212,5.244513332747185,-0.11371581251638649,-0.1313825540097744,0.0,413.8410473073125,414.7187433168047,416.2310354907862,415.2604462568755
3.3000000000000025,4.049394727039336,-1.2453114815249497,20.44248869919612,6.148033045944768,6.002160638710199,0.0,4.042715859019798,-1.5190554539071586,5.1645563053324475,-0.10966369971982623,-0.12098448240263839,0.0,422.7231225510565,423.60257538152393,422.942787430277,423.2798208040171
3.3600000000000025,4.296616834104432,-1.338781515668055,20.75146014539927,6.141318936661072,5.99477682085803,0.0,4.198457907930255,-1.597122822541452,5.134025139414144,-0.1167978938970129,-0.12758001763042798,0.0,442.1277119104734,441.5699916283999,439.268087675983,438.6646224075628
3.4200000000000026,4.55246710236208,-1.4366552358459734,21.055828904161846,6.134604444411028,5.98761019891851,0.0,4.330361358008004,-1.6658416495804005,5.011647478612413,-0.1035904972191281,-0.10678749200936152,0.0,408.504829959647,410.34070775972265,409.06392198579,410.2262565370435
3.4800000000000026,4.817180747540883,-1.5391712516293192,21.355648543041887,6.128549711888866,5.981955176847851,0.0,4.4937156387766874,-1.751829368016195,4.981877706721222,-0.09603536839049465,-0.0767235487960936,0.0,440.96090689598856,443.42991997176335,440.8969832013885,441.511973318791
3.5400000000000027,5.093691962736993,-1.6479113661245022,21.659781865648213,6.12263723209443,5.978843204031129,0.0,4.723151646982,-1.873290156201444,5.154318312715493,-0.1040896808807847,-0.024710751667860614,0.0,504.02096798895354,507.76462032262293,506.6472516031782,506.0606553361803
3.6000000000000028,5.381963272157057,-1.7630379280724444,21.967841978813954,6.116216443496741,5.978075645215068,0.0,4.885746628552391,-1.9647755197630996,5.1141039139247315,-0.11360987930087298,0.004117306906087926,0.0,440.71706650681307,443.0940135042656,443.37788398308516,442.5846883685064
3.660000000000003,5.681337112054729,-1.884499222282305,22.277785841694737,6.109167000097987,5.978753246391488,0.0,5.092817010160152,-2.084510688428228,5.216300332236633,-0.1266642802889387,0.02275184090148889,0.0,487.7776238301879,489.1674339577473,489.27262614349814,488.2884121841044
3.720000000000003,5.9913979804237325,-2.0123692094182193,22.58858551190704,6.101342084784289,5.979781391767558,0.0,5.242249374321326,-2.17845876117251,5.143684287842374,-0.13922244173081794,0.0024795322244439066,0.0,435.56954983702985,433.8703527471253,434.2633645177794,433.19219892811475
3.780000000000003,6.31044916730848,-2.14605384436667,22.895268400027835,6.093333792644973,5.980304192553373,0.0,5.392539002005089,-2.27836346911049,5.07896689260003,-0.12392983484675854,0.01892691801318541,0.0,436.4644250399667,437.8352188803653,436.2805881819413,437.53898797343277
3.840000000000003,6.63936265309948,-2.2864122800645985,23.200883924586023,6.0864858046392385,5.981233204665603,0.0,5.570737060801133,-2.4008395108517724,5.107574057085622,-0.09952019695835591,0.007511027521071294,0.0,468.5676414065281,467.6790033477516,467.23054380506136,469.1189215695859
3.900000000000003,6.977968112190043,-2.4336603362163425,23.505246333954393,6.080499928294794,5.981711963663015,0.0,5.715847915837311,-2.5079457507900718,5.037788645710858,-0.10025756297231339,0.008899842058602806,0.0,435.55885787507657,435.67490812468594,438.2797462194887,438.2097119275415
3.960000000000003,7.324595635337204,-2.5870296655328424,23.80342547735058,6.0740733367925515,5.982226149016046,0.0,5.8382577254927925,-2.6049223069633447,4.9018626797146725,-0.12656735632935825,0.00790126464224018,0.0,413.4082285867749,413.3200907990626,415.16897540680196,412.84189513666456
4.020000000000002,7.680372768505967,-2.7475732231765444,24.099301810595637,6.067323607024324,5.983318052257889,0.0,6.020407449936368,-2.7471078130373847,4.959804909357052,-0.09348993997841197,0.03338149317698134,0.0,477.7331135098233,479.6724111293249,476.77640926274995,479.28656376397805
4.080000000000001,8.045807144037422,-2.915955840753458,24.39486292815906,6.061626669909257,5.984946832446907,0.0,6.160333090600531,-2.866166875090155,4.892209463394325,-0.09803698967901381,0.010199876878377114,0.0,439.7382124080814,437.8133392039076,439.2796225707823,438.89450330569844
4.14,8.418412238975321,-3.0907612020651034,24.682705915347217,6.055218343545633,5.9853467825100175,0.0,6.259778276007932,-2.961275874631123,4.703209115603791,-0.13691439427891605,-0.0015537267908461855,0.0,396.1441598454547,395.0614620423215,396.5679945482147,392.9667119261408
4.199999999999998,8.798215242874843,-3.272323021723212,24.963269194928216,6.046778943707867,5.984912998327541,0.0,6.400047260063468,-3.091480629274083,4.648594736491941,-0.14943861692067772,-0.022099889950017253,0.0,442.45954246920974,440.764407841932,443.3813184573111,442.3322686867548
4.259999999999997,9.186255334873977,-3.4617409510725596,25.240074931003125,6.0378843346209905,5.983312748291105,0.0,6.534468362580411,-3.223181181974052,4.577956513740507,-0.14595708333491983,-0.037888459523377625,0.0,438.03578891656684,436.7202761999169,437.56132774005573,437.83015157592524
4.319999999999996,9.582723072666068,-3.659513736625382,25.51379334622118,6.02943927733336,5.980573226271943,0.0,6.680981098600153,-3.3699298848478354,4.545367285536869,-0.13197801335102738,-0.06954122226904065,0.0,452.9856784154658,450.4309882138429,450.34063841399455,451.451988690407
4.379999999999995,9.988186269774378,-3.866402529468521,25.78610887454079,6.021630563732263,5.976142008542002,0.0,6.834446670292815,-3.5269566101533476,4.530960574823705,-0.12671428391534023,-0.08428414440776603,0.0,460.4339191285263,459.2616131953937,457.7291081149697,458.13293355554714
4.439999999999993,10.40215031681182,-4.082250259605534,26.055229283216196,6.014306383832654,5.971094600165538,0.0,6.964496370317414,-3.6685632671552417,4.439316633052827,-0.11411225698877203,-0.08380425961779005,0.0,434.09615062931397,434.1304587317502,434.31496652243123,435.3570000623825
4.499999999999992,10.82332939577738,-4.3062041705044205,26.316936118623833,6.007174363275578,5.966013751646642,0.0,7.0750192468931115,-3.7971816811435684,4.2842523156141326,-0.13064293278345682,-0.08649295526410178,0.0,413.07445042992566,412.83072451789553,412.73283801220504,411.2566610218847
4.559999999999991,11.25336890430921,-4.539822491977066,26.57572162840597,5.999237252021947,5.961159893444755,0.0,7.259532993872092,-3.99061819624741,4.340425794035359,-0.13578645658505878,-0.07156922029000141,0.0,485.1968779995002,486.3115109460695,484.52669073871044,484.12522021278505
4.6199999999999894,11.69254464916643,-4.783549377296197,26.832103757593327,5.991070409496793,5.956689980737675,0.0,7.379766241521131,-4.134296292322533,4.205437815887352,-0.13677664228567105,-0.08111247859468933,0.0,422.59075942739565,421.7623708469266,424.5944492604429,424.49138794757596
4.679999999999988,12.138554088869107,-5.035691026170467,27.07920061933494,5.982954404673123,5.951523863761107,0.0,7.48741389965813,-4.271136750932967,4.03111909399128,-0.13240916972550687,-0.09863009591211604,0.0,409.9243991125097,408.35725359985673,409.25338572612253,409.62345682065217
4.739999999999987,12.593359048422052,-5.298156419970027,27.322164574586807,5.974864196401661,5.945148719228872,0.0,7.672719981934167,-4.478208475534604,4.0660903839392795,-0.14019098212841846,-0.12933660286598483,0.0,482.82518461256984,480.4928159545282,483.8614655717282,483.25990356327145
4.799999999999986,13.058129483301396,-5.572146179949528,27.56377078878146,5.966146014446856,5.937214592219362,0.0,7.819878067603761,-4.655381206025358,3.9864886988066477,-0.1582218612763903,-0.13876748431885438,0.0,447.3377732983786,446.5528721765296,449.32210339393697,447.837653337843
4.859999999999984,13.531724927532922,-5.8568422475438515,27.800250801037805,5.956425267508719,5.929010760114203,0.0,7.9669047004182225,-4.835145139038377,3.8951660078506745,-0.17092739656382536,-0.13294365408600295,0.0,446.0779624645302,446.5362056020533,446.2801422391736,445.2164605895036
4.919999999999983,14.01412431919821,-6.15240131391724,28.030869979299627,5.946245160012829,5.920624388330388,0.0,8.113317407682132,-5.0175228760477975,3.7911311543151296,-0.16726577938872966,-0.159121539610685,0.0,445.5805033386047,443.4157970336302,443.3089511632502,443.5821607200733
4.979999999999982,14.505615012497065,-6.459258917230446,28.255654367703105,5.936701492479649,5.911459483422133,0.0,8.269998155558191,-5.21168283878847,3.7004340925408474,-0.1463248309866093,-0.142358176479621,0.0,450.4847589263823,451.81681233786503,450.5889764174517,452.2553001157241
5.0399999999999805,15.006513494456257,-6.777848064579079,28.47464145497453,5.9277835810739745,5.902710112132329,0.0,8.426841376615256,-5.408539274809115,3.5979848319392316,-0.15369216527216123,-0.15384192011604525,0.0,451.02410476892095,450.07565023765267,449.74208585750904,449.124248550372
